datetime,suburb,station_id,station_name,temperature,humidity,wind_speed,air_pressure,precipitation
2020-07-23 17:00:00,Parramatta,94765,Bankstown,6.1,96,0.0,1026.1,
2020-07-23 18:00:00,Parramatta,94765,Bankstown,5.9,97,1.8,1026.2,
2020-07-23 19:00:00,Parramatta,94765,Bankstown,5.8,97,1.8,1026.3,
2020-07-23 20:00:00,Parramatta,94765,Bankstown,5.5,97,5.4,1026.6,
2020-07-23 21:00:00,Parramatta,94765,Bankstown,5.4,97,0.0,1027.2,
2020-07-23 22:00:00,Parramatta,94765,Bankstown,7.5,98,7.6,1027.7,
2020-07-23 23:00:00,Parramatta,94765,Bankstown,9.6,92,5.4,1028.1,
2020-07-24 00:00:00,Parramatta,94765,Bankstown,12.3,76,9.4,1028.1,
2020-07-24 01:00:00,Parramatta,94765,Bankstown,14.6,67,7.6,1027.6,
2020-07-24 02:00:00,Parramatta,94765,Bankstown,16.2,60,9.4,1026.6,
2020-07-24 03:00:00,Parramatta,94765,Bankstown,17.9,56,7.6,1025.8,
2020-07-24 04:00:00,Parramatta,94765,Bankstown,18.5,55,7.6,1025.2,
2020-07-24 05:00:00,Parramatta,94765,Bankstown,19.0,49,9.4,1024.8,
2020-07-24 06:00:00,Parramatta,94765,Bankstown,18.3,52,13.0,1024.8,
2020-07-24 07:00:00,Parramatta,94765,Bankstown,16.5,66,13.0,1025.1,
2020-07-24 08:00:00,Parramatta,94765,Bankstown,15.1,75,11.2,1025.7,
2020-07-24 09:00:00,Parramatta,94765,Bankstown,13.8,80,3.6,1026.0,
2020-07-24 10:00:00,Parramatta,94765,Bankstown,11.1,90,0.0,1026.3,
2020-07-24 11:00:00,Parramatta,94765,Bankstown,10.5,92,0.0,1026.5,
2020-07-24 12:00:00,Parramatta,94765,Bankstown,10.3,94,0.0,1026.5,
2020-07-24 13:00:00,Parramatta,94765,Bankstown,10.3,95,0.0,1026.7,
2020-07-24 14:00:00,Parramatta,94765,Bankstown,10.1,94,0.0,1026.6,
2020-07-24 15:00:00,Parramatta,94765,Bankstown,10.2,94,0.0,1026.4,
2020-07-24 16:00:00,Parramatta,94765,Bankstown,9.0,94,0.0,1026.0,
2020-07-24 17:00:00,Parramatta,94765,Bankstown,7.7,95,0.0,1025.8,
2020-07-24 18:00:00,Parramatta,94765,Bankstown,7.4,96,0.0,1025.4,
2020-07-24 19:00:00,Parramatta,94765,Bankstown,6.6,96,0.0,1025.6,
2020-07-24 20:00:00,Parramatta,94765,Bankstown,6.6,97,9.4,1025.9,
2020-07-24 21:00:00,Parramatta,94765,Bankstown,6.2,97,0.0,1026.1,
2020-07-24 22:00:00,Parramatta,94765,Bankstown,6.5,97,0.0,1026.3,
2020-07-24 23:00:00,Parramatta,94765,Bankstown,8.9,98,1.8,1026.3,
2020-07-25 00:00:00,Parramatta,94765,Bankstown,10.9,90,3.6,1026.7,
2020-07-25 01:00:00,Parramatta,94765,Bankstown,13.7,80,0.0,1026.3,
2020-07-25 02:00:00,Parramatta,94765,Bankstown,15.5,73,0.0,1024.6,
2020-07-25 03:00:00,Parramatta,94765,Bankstown,17.8,64,5.4,1023.6,
2020-07-25 04:00:00,Parramatta,94765,Bankstown,18.4,62,14.8,1023.1,
2020-07-25 05:00:00,Parramatta,94765,Bankstown,17.0,75,14.8,1023.1,
2020-07-25 06:00:00,Parramatta,94765,Bankstown,15.6,84,11.2,1023.0,
2020-07-25 07:00:00,Parramatta,94765,Bankstown,15.4,87,7.6,1023.2,
2020-07-25 08:00:00,Parramatta,94765,Bankstown,14.5,94,9.4,1023.7,
2020-07-25 09:00:00,Parramatta,94765,Bankstown,14.1,95,0.0,1023.9,
2020-07-25 10:00:00,Parramatta,94765,Bankstown,13.8,96,0.0,1023.8,
2020-07-25 11:00:00,Parramatta,94765,Bankstown,13.6,96,0.0,1023.7,
2020-07-25 12:00:00,Parramatta,94765,Bankstown,12.8,97,0.0,1023.1,
2020-07-25 13:00:00,Parramatta,94765,Bankstown,13.0,98,0.0,1023.0,
2020-07-25 14:00:00,Parramatta,94765,Bankstown,12.9,98,0.0,1022.9,
2020-07-25 15:00:00,Parramatta,94765,Bankstown,12.8,98,0.0,1022.0,
2020-07-25 16:00:00,Parramatta,94765,Bankstown,12.7,99,0.0,1021.3,
2020-07-25 17:00:00,Parramatta,94765,Bankstown,12.6,99,0.0,1020.6,
2020-07-25 18:00:00,Parramatta,94765,Bankstown,12.5,99,0.0,1020.2,
2020-07-25 19:00:00,Parramatta,94765,Bankstown,12.2,99,0.0,1019.1,
2020-07-25 20:00:00,Parramatta,94765,Bankstown,11.2,99,0.0,1019.4,
2020-07-25 21:00:00,Parramatta,94765,Bankstown,11.6,99,0.0,1019.6,
2020-07-25 22:00:00,Parramatta,94765,Bankstown,12.2,99,5.4,1019.3,
2020-07-25 23:00:00,Parramatta,94765,Bankstown,12.6,99,5.4,1018.7,
2020-07-26 00:00:00,Parramatta,94765,Bankstown,13.1,99,0.0,1018.2,
2020-07-26 01:00:00,Parramatta,94765,Bankstown,13.9,99,9.4,1017.2,
2020-07-26 02:00:00,Parramatta,94765,Bankstown,14.7,99,7.6,1015.5,
2020-07-26 03:00:00,Parramatta,94765,Bankstown,15.4,99,13.0,1013.7,
2020-07-26 04:00:00,Parramatta,94765,Bankstown,15.8,98,16.6,1012.7,
2020-07-26 05:00:00,Parramatta,94765,Bankstown,15.4,97,13.0,1011.9,
2020-07-26 06:00:00,Parramatta,94765,Bankstown,14.9,97,9.4,1011.3,
2020-07-26 07:00:00,Parramatta,94765,Bankstown,14.5,98,11.2,1010.5,
2020-07-26 08:00:00,Parramatta,94765,Bankstown,14.8,97,14.8,1009.6,
2020-07-26 09:00:00,Parramatta,94765,Bankstown,15.5,97,25.9,1008.9,
2020-07-26 10:00:00,Parramatta,94765,Bankstown,15.5,93,27.7,1007.5,
2020-07-26 11:00:00,Parramatta,94765,Bankstown,15.1,93,25.9,1006.4,
2020-07-26 12:00:00,Parramatta,94765,Bankstown,14.6,94,27.7,1004.5,
2020-07-26 13:00:00,Parramatta,94765,Bankstown,15.3,95,37.1,1002.7,
2020-07-26 14:00:00,Parramatta,94765,Bankstown,15.2,97,22.3,1001.1,
2020-07-26 15:00:00,Parramatta,94765,Bankstown,15.6,94,29.5,1000.2,
2020-07-26 16:00:00,Parramatta,94765,Bankstown,15.3,92,24.1,999.4,
2020-07-26 17:00:00,Parramatta,94765,Bankstown,15.0,97,18.4,999.3,
2020-07-26 18:00:00,Parramatta,94765,Bankstown,14.5,98,13.0,998.6,
2020-07-26 19:00:00,Parramatta,94765,Bankstown,15.1,87,13.0,997.6,
2020-07-26 20:00:00,Parramatta,94765,Bankstown,15.6,87,14.8,997.6,
2020-07-26 21:00:00,Parramatta,94765,Bankstown,14.9,92,16.6,997.5,
2020-07-26 22:00:00,Parramatta,94765,Bankstown,15.3,93,14.8,997.8,
2020-07-26 23:00:00,Parramatta,94765,Bankstown,15.8,93,16.6,998.5,
2020-07-27 00:00:00,Parramatta,94765,Bankstown,16.1,87,13.0,998.4,
2020-07-27 01:00:00,Parramatta,94765,Bankstown,16.6,83,18.4,998.5,
2020-07-27 02:00:00,Parramatta,94765,Bankstown,16.5,81,22.3,998.4,
2020-07-27 03:00:00,Parramatta,94765,Bankstown,16.7,76,14.8,998.3,
2020-07-27 04:00:00,Parramatta,94765,Bankstown,16.6,72,20.5,998.6,
2020-07-27 05:00:00,Parramatta,94765,Bankstown,14.9,82,16.6,999.4,
2020-07-27 06:00:00,Parramatta,94765,Bankstown,15.5,74,20.5,999.6,
2020-07-27 07:00:00,Parramatta,94765,Bankstown,14.3,79,16.6,1000.0,
2020-07-27 08:00:00,Parramatta,94765,Bankstown,13.7,82,20.5,1000.3,
2020-07-27 09:00:00,Parramatta,94765,Bankstown,13.3,84,16.6,1000.7,
2020-07-27 10:00:00,Parramatta,94765,Bankstown,13.7,79,18.4,1001.1,
2020-07-27 11:00:00,Parramatta,94765,Bankstown,12.9,88,16.6,1001.6,
2020-07-27 12:00:00,Parramatta,94765,Bankstown,12.7,93,16.6,1002.0,
2020-07-27 13:00:00,Parramatta,94765,Bankstown,13.0,91,13.0,1002.1,
2020-07-27 15:00:00,Parramatta,94765,Bankstown,14.4,83,16.6,1001.9,
2020-07-27 16:00:00,Parramatta,94765,Bankstown,13.7,89,13.0,1002.7,
2020-07-27 17:00:00,Parramatta,94765,Bankstown,13.8,95,13.0,1003.2,
2020-07-27 18:00:00,Parramatta,94765,Bankstown,14.1,96,13.0,1003.6,
2020-07-27 19:00:00,Parramatta,94765,Bankstown,13.7,95,13.0,1004.1,
2020-07-27 20:00:00,Parramatta,94765,Bankstown,14.4,92,13.0,1005.0,
2020-07-27 21:00:00,Parramatta,94765,Bankstown,14.8,90,13.0,1006.0,
2020-07-27 22:00:00,Parramatta,94765,Bankstown,14.4,94,11.2,1007.3,
2020-07-27 23:00:00,Parramatta,94765,Bankstown,14.8,95,11.2,1008.3,
2020-07-28 00:00:00,Parramatta,94765,Bankstown,15.2,93,13.0,1009.1,
2020-07-28 01:00:00,Parramatta,94765,Bankstown,16.9,85,13.0,1009.2,
2020-07-28 02:00:00,Parramatta,94765,Bankstown,18.3,71,22.3,1009.1,
2020-07-28 03:00:00,Parramatta,94765,Bankstown,18.3,66,20.5,1008.9,
2020-07-28 04:00:00,Parramatta,94765,Bankstown,18.4,62,20.5,1009.2,
2020-07-28 05:00:00,Parramatta,94765,Bankstown,18.3,63,16.6,1009.8,
2020-07-28 06:00:00,Parramatta,94765,Bankstown,17.8,61,14.8,1010.8,
2020-07-28 07:00:00,Parramatta,94765,Bankstown,16.6,65,11.2,1011.8,
2020-07-28 08:00:00,Parramatta,94765,Bankstown,15.0,72,5.4,1012.6,
2020-07-28 09:00:00,Parramatta,94765,Bankstown,13.6,84,0.0,1013.4,
2020-07-28 10:00:00,Parramatta,94765,Bankstown,13.4,87,1.8,1014.1,
2020-07-28 11:00:00,Parramatta,94765,Bankstown,13.3,89,0.0,1014.5,
2020-07-28 12:00:00,Parramatta,94765,Bankstown,13.0,91,0.0,1014.9,
2020-07-28 13:00:00,Parramatta,94765,Bankstown,13.0,90,1.8,1014.9,
2020-07-28 14:00:00,Parramatta,94765,Bankstown,12.4,92,0.0,1014.2,
2020-07-28 15:00:00,Parramatta,94765,Bankstown,10.7,94,5.4,1013.8,
2020-07-28 16:00:00,Parramatta,94765,Bankstown,10.2,96,0.0,1013.9,
2020-07-28 17:00:00,Parramatta,94765,Bankstown,9.7,96,0.0,1014.4,
2020-07-28 18:00:00,Parramatta,94765,Bankstown,8.6,96,0.0,1014.5,
2020-07-28 19:00:00,Parramatta,94765,Bankstown,8.5,97,0.0,1014.9,
2020-07-28 20:00:00,Parramatta,94765,Bankstown,7.8,97,3.6,1016.2,
2020-07-28 21:00:00,Parramatta,94765,Bankstown,8.3,97,1.8,1017.0,
2020-07-28 22:00:00,Parramatta,94765,Bankstown,10.1,96,0.0,1017.5,
2020-07-28 23:00:00,Parramatta,94765,Bankstown,13.4,75,11.2,1017.4,
2020-07-29 00:00:00,Parramatta,94765,Bankstown,15.9,65,13.0,1016.7,
2020-07-29 01:00:00,Parramatta,94765,Bankstown,17.4,60,9.4,1016.6,
2020-07-29 02:00:00,Parramatta,94765,Bankstown,18.1,55,13.0,1016.0,
2020-07-29 03:00:00,Parramatta,94765,Bankstown,18.9,52,9.4,1015.1,
2020-07-29 04:00:00,Parramatta,94765,Bankstown,17.9,59,14.8,1015.0,
2020-07-29 05:00:00,Parramatta,94765,Bankstown,17.2,61,14.8,1015.4,
2020-07-29 06:00:00,Parramatta,94765,Bankstown,16.3,63,16.6,1015.8,
2020-07-29 07:00:00,Parramatta,94765,Bankstown,15.8,68,13.0,1016.3,
2020-07-29 08:00:00,Parramatta,94765,Bankstown,14.5,74,7.6,1017.1,
2020-07-29 09:00:00,Parramatta,94765,Bankstown,12.9,83,7.6,1018.2,
2020-07-29 10:00:00,Parramatta,94765,Bankstown,12.2,86,7.6,1018.8,
2020-07-29 11:00:00,Parramatta,94765,Bankstown,11.2,89,0.0,1019.4,
2020-07-29 12:00:00,Parramatta,94765,Bankstown,10.3,92,0.0,1019.5,
2020-07-29 13:00:00,Parramatta,94765,Bankstown,9.5,93,0.0,1019.5,
2020-07-29 14:00:00,Parramatta,94765,Bankstown,8.9,94,0.0,1019.3,
2020-07-29 15:00:00,Parramatta,94765,Bankstown,9.0,95,5.4,1019.7,
2020-07-29 16:00:00,Parramatta,94765,Bankstown,8.8,94,7.6,1020.0,
2020-07-29 17:00:00,Parramatta,94765,Bankstown,9.4,93,9.4,1020.2,
2020-07-29 18:00:00,Parramatta,94765,Bankstown,11.0,81,9.4,1020.3,
2020-07-29 19:00:00,Parramatta,94765,Bankstown,10.1,83,7.6,1020.5,
2020-07-29 20:00:00,Parramatta,94765,Bankstown,8.8,87,0.0,1021.5,
2020-07-29 21:00:00,Parramatta,94765,Bankstown,8.7,91,0.0,1022.7,
2020-07-29 22:00:00,Parramatta,94765,Bankstown,10.2,86,3.6,1023.5,
2020-07-29 23:00:00,Parramatta,94765,Bankstown,12.4,75,14.8,1024.1,
2020-07-30 00:00:00,Parramatta,94765,Bankstown,14.8,64,14.8,1024.3,
2020-07-30 01:00:00,Parramatta,94765,Bankstown,16.1,59,16.6,1024.1,
2020-07-30 02:00:00,Parramatta,94765,Bankstown,17.3,57,11.2,1023.6,
2020-07-30 03:00:00,Parramatta,94765,Bankstown,18.3,50,18.4,1022.8,
2020-07-30 04:00:00,Parramatta,94765,Bankstown,17.6,46,25.9,1022.6,
2020-07-30 05:00:00,Parramatta,94765,Bankstown,17.3,47,24.1,1022.7,
2020-07-30 06:00:00,Parramatta,94765,Bankstown,16.2,54,25.9,1023.2,
2020-07-30 07:00:00,Parramatta,94765,Bankstown,15.3,59,16.6,1024.0,
2020-07-30 08:00:00,Parramatta,94765,Bankstown,14.7,63,20.5,1024.7,
2020-07-30 09:00:00,Parramatta,94765,Bankstown,14.6,63,14.8,1025.5,
2020-07-30 10:00:00,Parramatta,94765,Bankstown,14.1,63,9.4,1026.2,
2020-07-30 11:00:00,Parramatta,94765,Bankstown,13.8,67,7.6,1026.8,
2020-07-30 12:00:00,Parramatta,94765,Bankstown,13.5,71,7.6,1027.3,
2020-07-30 13:00:00,Parramatta,94765,Bankstown,12.9,73,9.4,1027.7,
2020-07-30 14:00:00,Parramatta,94765,Bankstown,12.0,75,9.4,1027.7,
2020-07-30 15:00:00,Parramatta,94765,Bankstown,9.9,84,0.0,1027.5,
2020-07-30 16:00:00,Parramatta,94765,Bankstown,8.5,88,0.0,1027.4,
2020-07-30 17:00:00,Parramatta,94765,Bankstown,7.5,89,0.0,1027.1,
2020-07-30 18:00:00,Parramatta,94765,Bankstown,7.3,90,7.6,1026.9,
2020-07-30 19:00:00,Parramatta,94765,Bankstown,7.7,88,7.6,1027.1,
2020-07-30 20:00:00,Parramatta,94765,Bankstown,7.9,84,7.6,1027.7,
2020-07-30 21:00:00,Parramatta,94765,Bankstown,7.2,85,7.6,1028.4,
2020-07-30 22:00:00,Parramatta,94765,Bankstown,8.9,78,9.4,1028.9,
2020-07-30 23:00:00,Parramatta,94765,Bankstown,11.3,69,13.0,1029.3,
2020-07-31 00:00:00,Parramatta,94765,Bankstown,13.0,59,13.0,1029.4,
2020-07-31 01:00:00,Parramatta,94765,Bankstown,14.7,53,11.2,1028.9,
2020-07-31 02:00:00,Parramatta,94765,Bankstown,15.9,49,7.6,1027.6,
2020-07-31 03:00:00,Parramatta,94765,Bankstown,17.1,44,7.6,1026.9,
2020-07-31 04:00:00,Parramatta,94765,Bankstown,16.7,43,9.4,1026.3,
2020-07-31 05:00:00,Parramatta,94765,Bankstown,16.8,42,5.4,1026.2,
2020-07-31 06:00:00,Parramatta,94765,Bankstown,16.5,52,9.4,1026.3,
2020-07-31 07:00:00,Parramatta,94765,Bankstown,14.6,56,14.8,1026.5,
2020-07-31 08:00:00,Parramatta,94765,Bankstown,13.1,62,9.4,1027.1,
2020-07-31 09:00:00,Parramatta,94765,Bankstown,10.5,76,0.0,1027.5,
2020-07-31 10:00:00,Parramatta,94765,Bankstown,9.1,86,0.0,1027.7,
2020-07-31 11:00:00,Parramatta,94765,Bankstown,8.1,91,0.0,1028.0,
2020-07-31 12:00:00,Parramatta,94765,Bankstown,7.5,92,0.0,1027.8,
2020-07-31 13:00:00,Parramatta,94765,Bankstown,6.9,93,0.0,1028.0,
2020-07-31 14:00:00,Parramatta,94765,Bankstown,6.5,93,0.0,1028.0,
2020-07-31 15:00:00,Parramatta,94765,Bankstown,5.8,92,0.0,1027.6,
2020-07-31 16:00:00,Parramatta,94765,Bankstown,5.4,94,0.0,1027.5,
2020-07-31 17:00:00,Parramatta,94765,Bankstown,5.0,94,0.0,1026.9,
2020-07-31 18:00:00,Parramatta,94765,Bankstown,5.0,95,5.4,1026.6,
2020-07-31 19:00:00,Parramatta,94765,Bankstown,4.6,95,0.0,1026.1,
2020-07-31 20:00:00,Parramatta,94765,Bankstown,4.3,96,0.0,1026.8,
2020-07-31 21:00:00,Parramatta,94765,Bankstown,3.8,96,0.0,1027.1,
2020-07-31 22:00:00,Parramatta,94765,Bankstown,6.4,96,1.8,1027.4,
2020-07-31 23:00:00,Parramatta,94765,Bankstown,9.0,84,7.6,1027.3,
2020-08-01 00:00:00,Parramatta,94765,Bankstown,11.2,71,9.4,1027.2,
2020-08-01 01:00:00,Parramatta,94765,Bankstown,13.8,62,7.6,1026.4,
2020-08-01 02:00:00,Parramatta,94765,Bankstown,16.4,54,11.2,1025.2,
2020-08-01 03:00:00,Parramatta,94765,Bankstown,17.7,50,11.2,1024.1,
2020-08-01 04:00:00,Parramatta,94765,Bankstown,18.3,47,11.2,1023.4,
2020-08-01 05:00:00,Parramatta,94765,Bankstown,18.9,46,7.6,1022.9,
2020-08-01 06:00:00,Parramatta,94765,Bankstown,19.4,44,1.8,1022.7,
2020-08-01 07:00:00,Parramatta,94765,Bankstown,18.0,50,0.0,1022.7,
2020-08-01 08:00:00,Parramatta,94765,Bankstown,14.3,67,1.8,1023.4,
2020-08-01 09:00:00,Parramatta,94765,Bankstown,11.8,81,0.0,1023.9,
2020-08-01 10:00:00,Parramatta,94765,Bankstown,9.8,88,0.0,1024.2,
2020-08-01 11:00:00,Parramatta,94765,Bankstown,9.0,92,0.0,1024.3,
2020-08-01 12:00:00,Parramatta,94765,Bankstown,8.2,94,0.0,1024.6,
2020-08-01 13:00:00,Parramatta,94765,Bankstown,7.3,94,0.0,1024.5,
2020-08-01 14:00:00,Parramatta,94765,Bankstown,6.6,95,0.0,1024.5,
2020-08-01 15:00:00,Parramatta,94765,Bankstown,6.5,95,0.0,1024.2,
2020-08-01 16:00:00,Parramatta,94765,Bankstown,5.7,95,0.0,1024.0,
2020-08-01 17:00:00,Parramatta,94765,Bankstown,5.0,96,0.0,1023.9,
2020-08-01 18:00:00,Parramatta,94765,Bankstown,5.1,96,5.4,1023.7,
2020-08-01 19:00:00,Parramatta,94765,Bankstown,4.4,96,0.0,1024.1,
2020-08-01 20:00:00,Parramatta,94765,Bankstown,4.0,96,0.0,1024.6,
2020-08-01 21:00:00,Parramatta,94765,Bankstown,3.5,96,0.0,1025.1,
2020-08-01 22:00:00,Parramatta,94765,Bankstown,6.7,94,7.6,1025.8,
2020-08-01 23:00:00,Parramatta,94765,Bankstown,10.0,75,5.4,1025.9,
2020-08-02 00:00:00,Parramatta,94765,Bankstown,12.8,59,7.6,1025.8,
2020-08-02 01:00:00,Parramatta,94765,Bankstown,15.5,50,7.6,1025.1,
2020-08-02 02:00:00,Parramatta,94765,Bankstown,17.1,40,9.4,1024.2,
2020-08-02 03:00:00,Parramatta,94765,Bankstown,18.6,39,11.2,1023.3,
2020-08-02 04:00:00,Parramatta,94765,Bankstown,19.4,30,7.6,1022.5,
2020-08-02 05:00:00,Parramatta,94765,Bankstown,19.6,26,9.4,1022.2,
2020-08-02 06:00:00,Parramatta,94765,Bankstown,18.2,39,13.0,1022.2,
2020-08-02 07:00:00,Parramatta,94765,Bankstown,16.3,59,14.8,1022.5,
2020-08-02 08:00:00,Parramatta,94765,Bankstown,14.6,66,7.6,1022.8,
2020-08-02 09:00:00,Parramatta,94765,Bankstown,12.6,76,0.0,1022.9,
2020-08-02 10:00:00,Parramatta,94765,Bankstown,10.3,86,0.0,1023.2,
2020-08-02 11:00:00,Parramatta,94765,Bankstown,9.7,89,0.0,1023.0,
2020-08-02 12:00:00,Parramatta,94765,Bankstown,8.9,93,0.0,1023.0,
2020-08-02 13:00:00,Parramatta,94765,Bankstown,7.9,93,0.0,1022.6,
2020-08-02 14:00:00,Parramatta,94765,Bankstown,7.2,94,0.0,1022.2,
2020-08-02 15:00:00,Parramatta,94765,Bankstown,6.8,95,0.0,1021.8,
2020-08-02 16:00:00,Parramatta,94765,Bankstown,5.7,95,0.0,1021.3,
2020-08-02 17:00:00,Parramatta,94765,Bankstown,5.5,96,0.0,1020.7,
2020-08-02 18:00:00,Parramatta,94765,Bankstown,5.2,96,0.0,1020.2,
2020-08-02 19:00:00,Parramatta,94765,Bankstown,5.3,97,7.6,1019.9,
2020-08-02 20:00:00,Parramatta,94765,Bankstown,4.8,97,0.0,1020.2,
2020-08-02 21:00:00,Parramatta,94765,Bankstown,4.4,97,0.0,1020.5,
2020-08-02 22:00:00,Parramatta,94765,Bankstown,7.0,96,0.0,1020.7,
2020-08-02 23:00:00,Parramatta,94765,Bankstown,9.5,75,7.6,1020.5,
2020-08-03 00:00:00,Parramatta,94765,Bankstown,12.4,63,9.4,1019.9,
2020-08-03 01:00:00,Parramatta,94765,Bankstown,14.3,59,9.4,1018.9,
2020-08-03 02:00:00,Parramatta,94765,Bankstown,16.8,49,11.2,1017.5,
2020-08-03 03:00:00,Parramatta,94765,Bankstown,18.2,42,7.6,1016.0,
2020-08-03 04:00:00,Parramatta,94765,Bankstown,20.1,33,9.4,1015.1,
2020-08-03 05:00:00,Parramatta,94765,Bankstown,21.1,32,9.4,1014.6,
2020-08-03 06:00:00,Parramatta,94765,Bankstown,20.6,35,5.4,1014.3,
2020-08-03 07:00:00,Parramatta,94765,Bankstown,17.7,49,0.0,1014.4,
2020-08-03 08:00:00,Parramatta,94765,Bankstown,14.9,65,0.0,1014.5,
2020-08-03 09:00:00,Parramatta,94765,Bankstown,13.1,76,0.0,1014.9,
2020-08-03 10:00:00,Parramatta,94765,Bankstown,11.6,77,0.0,1015.2,
2020-08-03 11:00:00,Parramatta,94765,Bankstown,10.2,85,0.0,1015.0,
2020-08-03 12:00:00,Parramatta,94765,Bankstown,9.5,87,0.0,1015.2,
2020-08-03 13:00:00,Parramatta,94765,Bankstown,8.9,89,1.8,1014.9,
2020-08-03 14:00:00,Parramatta,94765,Bankstown,8.5,90,0.0,1014.5,
2020-08-03 15:00:00,Parramatta,94765,Bankstown,7.3,92,0.0,1014.2,
2020-08-03 16:00:00,Parramatta,94765,Bankstown,6.7,94,0.0,1013.6,
2020-08-03 17:00:00,Parramatta,94765,Bankstown,6.0,93,0.0,1013.1,
2020-08-03 18:00:00,Parramatta,94765,Bankstown,4.9,94,0.0,1012.8,
2020-08-03 19:00:00,Parramatta,94765,Bankstown,4.2,95,0.0,1012.6,
2020-08-03 20:00:00,Parramatta,94765,Bankstown,3.7,95,0.0,1012.6,
2020-08-03 21:00:00,Parramatta,94765,Bankstown,3.4,94,0.0,1012.4,
2020-08-03 22:00:00,Parramatta,94765,Bankstown,6.1,93,0.0,1012.3,
2020-08-03 23:00:00,Parramatta,94765,Bankstown,10.2,78,0.0,1012.0,
2020-08-04 00:00:00,Parramatta,94765,Bankstown,16.7,47,9.4,1011.4,
2020-08-04 01:00:00,Parramatta,94765,Bankstown,18.7,36,11.2,1010.5,
2020-08-04 02:00:00,Parramatta,94765,Bankstown,19.8,36,13.0,1009.1,
2020-08-04 03:00:00,Parramatta,94765,Bankstown,20.3,31,14.8,1008.0,
2020-08-04 04:00:00,Parramatta,94765,Bankstown,20.3,33,13.0,1007.6,
2020-08-04 05:00:00,Parramatta,94765,Bankstown,21.9,27,24.1,1007.4,
2020-08-04 06:00:00,Parramatta,94765,Bankstown,20.8,28,24.1,1008.1,
2020-08-04 07:00:00,Parramatta,94765,Bankstown,19.0,32,22.3,1009.1,
2020-08-04 08:00:00,Parramatta,94765,Bankstown,17.0,39,16.6,1010.1,
2020-08-04 09:00:00,Parramatta,94765,Bankstown,15.1,46,11.2,1011.3,
2020-08-04 10:00:00,Parramatta,94765,Bankstown,13.5,43,14.8,1012.7,
2020-08-04 11:00:00,Parramatta,94765,Bankstown,11.8,35,11.2,1013.3,
2020-08-04 12:00:00,Parramatta,94765,Bankstown,11.1,35,16.6,1013.6,
2020-08-04 13:00:00,Parramatta,94765,Bankstown,10.3,37,20.5,1014.3,
2020-08-04 14:00:00,Parramatta,94765,Bankstown,9.3,39,13.0,1014.2,
2020-08-04 15:00:00,Parramatta,94765,Bankstown,9.0,41,20.5,1014.1,
2020-08-04 16:00:00,Parramatta,94765,Bankstown,8.3,45,16.6,1013.9,
2020-08-04 17:00:00,Parramatta,94765,Bankstown,7.5,49,14.8,1013.4,
2020-08-04 18:00:00,Parramatta,94765,Bankstown,6.6,54,11.2,1013.4,
2020-08-04 19:00:00,Parramatta,94765,Bankstown,5.9,59,9.4,1013.4,
2020-08-04 20:00:00,Parramatta,94765,Bankstown,5.2,62,9.4,1013.3,
2020-08-04 21:00:00,Parramatta,94765,Bankstown,4.6,64,9.4,1013.2,
2020-08-04 22:00:00,Parramatta,94765,Bankstown,7.4,56,11.2,1013.3,
2020-08-04 23:00:00,Parramatta,94765,Bankstown,10.0,46,13.0,1013.1,
2020-08-05 00:00:00,Parramatta,94765,Bankstown,11.6,42,11.2,1013.2,
2020-08-05 01:00:00,Parramatta,94765,Bankstown,13.0,33,16.6,1013.2,
2020-08-05 02:00:00,Parramatta,94765,Bankstown,14.5,32,13.0,1012.4,
2020-08-05 03:00:00,Parramatta,94765,Bankstown,16.6,27,18.4,1011.8,
2020-08-05 04:00:00,Parramatta,94765,Bankstown,17.1,25,24.1,1011.3,
2020-08-05 05:00:00,Parramatta,94765,Bankstown,17.4,17,25.9,1011.3,
2020-08-05 06:00:00,Parramatta,94765,Bankstown,16.5,20,22.3,1011.7,
2020-08-05 07:00:00,Parramatta,94765,Bankstown,14.5,25,11.2,1012.2,
2020-08-05 08:00:00,Parramatta,94765,Bankstown,12.1,30,5.4,1013.0,
2020-08-05 09:00:00,Parramatta,94765,Bankstown,11.6,32,13.0,1014.0,
2020-08-05 10:00:00,Parramatta,94765,Bankstown,10.7,35,7.6,1015.1,
2020-08-05 11:00:00,Parramatta,94765,Bankstown,11.3,41,14.8,1015.7,
2020-08-05 12:00:00,Parramatta,94765,Bankstown,10.7,47,20.5,1016.0,
2020-08-05 13:00:00,Parramatta,94765,Bankstown,9.9,51,16.6,1015.8,
2020-08-05 14:00:00,Parramatta,94765,Bankstown,9.4,50,18.4,1015.8,
2020-08-05 15:00:00,Parramatta,94765,Bankstown,8.6,53,13.0,1016.4,
2020-08-05 16:00:00,Parramatta,94765,Bankstown,8.1,55,13.0,1016.5,
2020-08-05 17:00:00,Parramatta,94765,Bankstown,7.1,58,11.2,1016.2,
2020-08-05 18:00:00,Parramatta,94765,Bankstown,6.6,64,11.2,1015.8,
2020-08-05 19:00:00,Parramatta,94765,Bankstown,4.9,70,7.6,1016.0,
2020-08-05 20:00:00,Parramatta,94765,Bankstown,5.5,71,9.4,1017.1,
2020-08-05 21:00:00,Parramatta,94765,Bankstown,4.8,71,11.2,1018.1,
2020-08-05 22:00:00,Parramatta,94765,Bankstown,6.9,65,7.6,1019.0,
